age,nationality,zip_code,zip_short,occupation,product_type,industry,income_source,income_range,funds_origin,second_nationality,purpose_of_account,email_domain,pep,phone_country_unsupported,tnc_country,birth_country,tnc_like_birth,care_of_address,phone_country,phone_tnc_country,ip_tnc_country,nat_tnc_country,su_kyci_day,device_token_no,address,is_fraudster
age_18_24,FRA,80080,80,STUDENT,,MEDIA_TECHNOLOGY_AND_CONSULTING,PUBLIC_SUBSIDIES,LESS_THAN_1000_EURO,EUROPE_EU,,DAY_TO_DAY_EXPENSES,@outlook.fr,False,True,FRA       ,FRA,true,False,,NULL,True,True,0-2,2,Amiens,true
age_25_31,ROU,93-257,93,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,True,POL       ,ROU,false,False,ROU,False,False,False,0-2,1,Łódź,true
age_25_31,FRA,75019,75,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,CIV,false,False,FRA,True,True,True,0-2,,Paris,true
age_32_38,FRA,SW12 9jh,SW,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,3-5,,London,true
age_18_24,GBR,SE18 5EU,SE,,METAL_CARD_MONTHLY,,,,,,,@hotmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,London,true
age_>60,AUT,6890,68,,BLACK_CARD_MONTHLY,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,AUT       ,AUT,true,False,AUT,True,True,True,0-2,2,Lustenau,true
age_46_52,FRA,38530,38,,,,,,,,,@gmail.com,False,True,FRA       ,TUR,false,False,FRA,True,True,True,0-2,,Pontcharra,true
age_32_38,COL,97980,97,,STANDARD,,,,,,,@outlook.es,False,False,DEU       ,,true,False,DEU,True,True,False,12+,,Bad Mergentheim,true
age_39_45,FRA,57700,57,FREELANCER,BUSINESS_CARD,RETAIL_TRADE,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,0-2,,HAYANGE,true
age_18_24,ESP,57019,57,FREELANCER,BUSINESS_BLACK,AGRICULTURE,EMPLOYMENT,,,,,@gmail.com,False,True,GRC       ,ESP,false,False,USA,False,False,False,0-2,2,Agia Triada,true
age_32_38,FRA,80080,80,,,CONSTRUCTION,EMPLOYMENT,,,,,@hotmail.fr,False,True,FRA       ,FRA,true,False,FRA,True,NULL,False,0-2,3,Amiens,true
age_18_24,CIV,38100,38,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,CIV,false,True,FRA,True,True,False,0-2,1,Grenoble,true
age_18_24,FRA,77130,77,,BLACK_CARD_MONTHLY,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Montereau-Fault-Yonne,true
age_32_38,BRA,60500,60,FREELANCER,,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,BRA,false,False,BRA,False,False,False,0-2,2,Noyon,true
age_18_24,FRA,93000,93,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Bobigny,true
age_53_59,LV,2108,21,WITHOUT,STANDARD,,,,,,,@gmail.com,False,True,LVA       ,,true,False,LVA,True,True,True,0-2,,Skulte,true
age_25_31,NLD,6051 HS,60,,,,,,,,,@gmail.com,False,True,NLD       ,,true,False,NLD,True,False,True,6-8,,Maasbracht,true
age_32_38,ESP,32815,32,,,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,True,ESP       ,ESP,true,False,ESP,True,False,True,0-2,2,Ourense,true
age_32_38,FRA,31000,31,,BLACK_CARD_MONTHLY,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,PERSONAL_PROJECTS,@outlook.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Toulouse,true
age_18_24,ITA,80046,80,ITA_SELF_EMPLOYED,STANDARD,,LOTTERY_WINNING,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,3-5,2,San Giorgio A Cremano,true
age_53_59,FRA,35200,35,FREELANCER,BUSINESS_SMART,AGRICULTURE_AND_FORESTRY,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Rennes,true
age_25_31,GBR,HA9 7HB,HA,,STANDARD,,,,,,,@hotmail.co.uk,False,True,GBR       ,,true,False,GBR,True,False,True,0-2,,Wembley,true
age_53_59,FRA,93200,93,FREELANCER,,RETAIL_TRADE,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,False,True,0-2,,Saint-Denis,true
age_39_45,IND,46910,46,UNEMPLOYED,,,FAMILY_INCOME,,,,,@gmail.com,False,True,ESP       ,IND,false,False,ESP,True,NULL,False,0-2,2,Sedavi,true
age_25_31,BEL,1070,10,,STANDARD,,,,,,,@hotmail.com,False,False,BEL       ,,true,False,BEL,True,True,True,0-2,,Anderlecht,true
age_46_52,FRA,27000,27,FREELANCER,,,GRANTS,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Évreux,true
age_32_38,ESP,15100,15,,,TRAVEL_AGENCIES_AND_REAL_ESTATE_AGENTS,RENTAL_INCOME,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,True,ESP       ,ESP,true,False,GBR,False,False,True,0-2,2,Carballo,true
age_39_45,FRA,14540,14,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Poussy la campagne (14540),true
age_39_45,DEU,67354,67,FREELANCER,,RETAIL_TRADE,,,,,,@emailn.de,False,True,DEU       ,DEU,true,False,GBR,False,True,True,0-2,,Römerberg,true
age_18_24,BRA,1000,10,,STANDARD,,,,,,,@gmail.com,False,False,BEL       ,BRA,false,False,BEL,True,False,False,0-2,,Brussel,true
age_>60,ITA,42046,42,ITA_SELF_EMPLOYED,STANDARD,,FAMILY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,REGGIOLO,true
age_39_45,ESP,46001,46,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,True,True,0-2,,valencia,true
age_18_24,GBR,N5 1NT,N5,,STANDARD,,,,,,,@outlook.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,London,true
age_39_45,GHA,28219,28,STUDENT,FLEX_ACCOUNT_MONTHLY,,,,,,,@gmail.com,False,False,DEU       ,,true,False,,NULL,True,False,0-2,,Bremen,true
age_32_38,FRA,31520,31,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Ramonville-Saint-Agne,true
age_25_31,DEU,49716,49,,STANDARD,,,,,,,@bandowski.eu,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Meppen,false
age_18_24,DEU,53229,53,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,12+,,Bonn,false
age_53_59,FRA,66200,66,HOUSEWIFE,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Latour Bas Elne,false
age_46_52,FRA,78990,78,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,FRA       ,MAR,false,False,FRA,True,True,True,0-2,,Élancourt,false
age_25_31,DEU,31180,31,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,,Giesen,false
age_18_24,ITA,10137,10,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,12+,,Torino,false
age_46_52,ITA,53048,53,WORKER,,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Sinalunga,false
age_>60,FRA,43000,43,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,puy en velay,false
age_39_45,NLD,8921 CD,89,,,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,PERSONAL_PROJECTS,@gmail.com,False,False,NLD       ,NLD,true,False,NLD,True,NULL,True,12+,,Leeuwarden,false
age_46_52,PRT,1400-066,14,,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,TRAVEL_OR_RELOCATION,@netcabo.pt,False,False,PRT       ,PRT,true,False,PRT,True,True,True,12+,2,Lisboa,false
age_39_45,GBR,SE15 5DT,SE,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,London,false
age_25_31,AUT,2700,27,FREELANCER,BUSINESS_METAL,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,PERSONAL_PROJECTS,@gmail.com,False,False,AUT       ,AUT,true,False,AUT,True,True,True,0-2,3,Wiener Neustadt,false
age_>60,ROU,08243,08,,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,True,False,9-11,,Manresa,false
age_46_52,CMR,66100,66,,,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,FAMILY_INCOME,,,,,@gmail.com,False,False,FRA       ,CMR,false,True,FRA,True,NULL,False,12+,,Perpignan,false
age_25_31,ITA,84030,84,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Atena Lucana,false
age_39_45,ESP,15706,15,MIDDLE_SERVICE,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,True,True,0-2,,Santiago de compostela,false
age_53_59,ITA,81055,81,,,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,NULL,True,12+,,Santa Maria Capua Vetere,false
age_39_45,DEU,17291,17,,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Prenzlau,false
age_18_24,AZE,47805,47,STUDENT,STANDARD,,EMPLOYMENT,,,,,@gmail.com,False,False,DEU       ,AZE,false,False,DEU,True,True,False,0-2,1,Krefeld,false
age_32_38,DEU,42600,42,FREELANCER,STANDARD,ARTS_JEWELRY_AND_PAWN_SHOPS,EMPLOYMENT,,,,,@outlook.com,False,True,FRA       ,DEU,false,True,GBR,False,True,False,0-2,3,Ecotay-l'Olme,false
age_53_59,GBR,HU17 0PT,HU,,METAL_CARD_MONTHLY,,,,,,,@outlook.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Beverley,false
age_25_31,DEU,38106,38,,,,,,,,,@googlemail.com,False,False,DEU       ,,true,False,,NULL,NULL,True,12+,,Braunschweig,false
age_25_31,POL,20-843,20,,STANDARD,,,,,,,@gmail.com,False,False,POL       ,POL,true,False,POL,True,True,True,0-2,2,Lublin,false
age_18_24,FRA,69008,69,FREELANCER,STANDARD,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Lyon,false
age_32_38,FRA,06320,06,FREELANCER,,RETAIL_TRADE,,,,,,@gmail.com,False,False,FRA       ,MCO,false,False,FRA,True,NULL,True,12+,,La Turbie,false
age_18_24,IRL,R95 WYA5,R9,,STANDARD,,,,,,,@protonmail.com,False,False,IRL       ,,true,False,IRL,True,True,True,0-2,,Kilkenny,false
age_25_31,BRA,4200367,42,,STANDARD,,,,,,,@gmail.com,False,True,PRT       ,,true,False,BRA,False,False,False,12+,,Porto,false
age_32_38,IRN,4207,42,,,,,,,,,@gmail.com,False,False,SVN       ,,true,False,SVN,True,NULL,False,12+,,Cerklje na gorenjskem,false
age_32_38,FRA,90000,90,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Belfort,false
age_18_24,FRA,34830,34,,STANDARD,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,SALARY,BETWEEN_1001_AND_2500_EURO,EUROPE_EU,,ONLINE_PURCHASES,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Jacou,false
age_39_45,GBR,W11 1LT,W1,,STANDARD,,,,,,,@yahoo.co.uk,False,True,GBR       ,BRA,false,False,GBR,True,True,True,0-2,,London,false
age_18_24,FRA,75003,75,,,,,,,,,@gmail.com,False,False,FRA       ,,true,True,FRA,True,NULL,True,12+,,Paris,false
age_18_24,FRA,69270,69,,STANDARD,,,,,,,@orange.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Cailloux-sur-Fontaines,false
age_39_45,DEU,R51 X677,R5,,STANDARD,,,,,,,@alexander-schaefer.com,False,False,IRL       ,,true,False,,NULL,True,False,12+,,Nurney,false
age_25_31,DEU,41469,41,UNEMPLOYED,,,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,2,Neuss,false
age_18_24,FRA,94240,94,,STANDARD,,,,,,,@icloud.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,L Hay les Roses,false
age_25_31,PSE,93170,93,FREELANCER,,TRADE_IN_MOTOR_VEHICLES,,,,,,@live.fr,False,False,FRA       ,FRA,true,False,FRA,True,NULL,False,12+,,Bagnolet,false
age_46_52,SEN,04740,04,,,,,,,,,@gmail.com,False,False,ESP       ,SEN,false,False,ESP,True,NULL,False,12+,,Roquetas de Mar,false
age_39_45,ITA,24123,24,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Bergamo,false
age_25_31,BEL,21018,21,ITA_EMPLOYEE_PRIVATE_SECTOR,STANDARD,,SALARY,,,,,@hotmail.com,False,False,ITA       ,BEL,false,False,FRA,False,False,False,0-2,,Sesto Calende,false
age_53_59,FRA,51290,51,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,NULL,True,12+,,Giffaumont-Champaubert,false
age_53_59,ITA,20010,20,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Arluno,false
age_32_38,POL,43-332,43,FREELANCER,,TRAVEL_AGENCIES_AND_REAL_ESTATE_AGENTS,EMPLOYMENT,,,,DAY_TO_DAY_EXPENSES,@wp.pl,False,False,POL       ,POL,true,False,POL,True,NULL,True,12+,,Pisarzowice,false
age_46_52,FRA,77700,77,EMPLOYEE,,,,,,,,@sfr.fr,False,False,FRA       ,,true,False,,NULL,NULL,True,12+,,Magny le hongre,false
age_25_31,ITA,16167,16,ITA_EMPLOYEE_PUBLIC_SECTOR,STANDARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Genova,false
age_25_31,IRL,D07 A7V7,D0,,,,,,,,,@gmail.com,False,False,IRL       ,,true,False,IRL,True,NULL,True,12+,,Dublin,false
age_46_52,ESP,28035,28,,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,True,True,0-2,,Madrid,false
age_39_45,GBR,1721,17,,STANDARD,,,,,,,@hotmail.com,False,True,DNK       ,,true,False,GBR,False,True,False,0-2,,København,false
age_32_38,FRA,02420,02,,,,,,,,,@yahoo.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Villeret,false
age_32_38,PRT,48599,48,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,FRA,false,False,DEU,True,True,False,6-8,2,Gronau (Westfalen),false
age_32_38,IND,5415,54,,STANDARD,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,,@gmail.com,False,False,CHE       ,IND,false,False,CHE,True,True,False,0-2,3,Nussbaumen,false
age_18_24,BEL,1180,11,STUDENT,,,FAMILY_INCOME,,,,ONLINE_PURCHASES,@gmail.com,False,False,BEL       ,BEL,true,False,BEL,True,NULL,True,12+,,Uccle,false
age_18_24,FRA,27000,27,STUDENT,STANDARD,,GRANTS,,,,,@orange.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Evreux,false
age_25_31,FRA,40477,40,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,NULL,True,0-2,,Düsseldorf,false
age_32_38,BRA,1601,16,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,BEL       ,BRA,false,False,BEL,True,True,False,0-2,1,Sint-Pieters-Leeuw,false
age_25_31,ITA,74020,74,ITA_UNEMPLOYED,STANDARD,,FAMILY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Maruggio,false
age_25_31,PRT,9500-096,95,,STANDARD,,,,,,,@gmail.com,False,False,PRT       ,,true,False,PRT,True,True,True,0-2,,Ponta Delgada,false
age_32_38,FIN,02770,02,,,,,,,,,@gmail.com,False,False,FIN       ,PAK,false,False,FIN,True,NULL,True,12+,,Espoo,false
age_53_59,FRA,59124,59,,,,,,,,,@gmx.fr,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Escaudain,false
age_25_31,FRA,31150,31,,STANDARD,,,,,,,@hotmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Fenouillet,false
age_18_24,FRA,37510,37,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,12+,,Ballan-Miré,false
age_25_31,ITA,91021,91,,,,,,,,,@n26.com,False,True,ITA       ,,true,False,,NULL,NULL,False,12+,,Campobello di mazara,false
age_25_31,DEU,41902,41,STUDENT,STANDARD,,,,,,,@tutanota.com,False,False,DEU       ,,true,False,,NULL,False,True,12+,,bytom,false
age_25_31,RUS,03012,03,STUDENT,,,,,,,,@gmail.com,False,False,ESP       ,RUS,false,False,ESP,True,NULL,False,12+,,Alacant,false
age_39_45,DEU,06132,06,FREELANCER,FLEX_ACCOUNT_MONTHLY,TRAVEL_AGENCIES,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Halle,false
age_32_38,GRC,73100,73,FREELANCER,BUSINESS_CARD,SPORTS,,,,,,@gmail.com,False,False,GRC       ,,true,False,GRC,True,True,True,0-2,,Chania,false
age_25_31,GBR,PA23 7BB,PA,,,,,,,,,@mail.com,False,True,GBR       ,GBR,true,False,GBR,True,NULL,False,12+,,Dunoon,false
age_39_45,NLD,03509,03,IT_TELECOMMUNICATIONS,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,NLD,false,False,NLD,False,True,False,0-2,2,Finestrat,false
age_25_31,GBR,BL9 6BF,BL,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,12+,,Bury,false
age_53_59,FRA,93160,93,OTHER,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,NULL,True,12+,,Noisy le grand,false
age_25_31,COL,03013,03,TRANSPORTATION_STORAGE,STANDARD,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@gmail.com,False,False,ESP       ,COL,false,False,ESP,True,True,False,0-2,1,Alicante (Alacant),false
age_32_38,NLD,1058SZ,10,EMPLOYEE,STANDARD,,,,,,,@hotmail.com,False,False,NLD       ,,true,False,NLD,True,True,True,0-2,,Amsterdam,false
age_32_38,AUT,5020,50,,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,SALARY_OR_PENSION,@protonmail.com,False,True,AUT       ,AUT,true,False,MEX,False,False,True,0-2,3,salzburg,false
age_>60,FRA,38120,38,,STANDARD,,,,,,,@wanadoo.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,FONTANIL CORNILLON,false
age_25_31,AUS,10243,10,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,AUS,false,False,DEU,True,True,False,0-2,,Berlin,false
age_>60,PYF,38100,38,,,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,False,12+,,Grenoble,false
age_25_31,ITA,45014,45,,,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,NULL,True,12+,,Porto Viro,false
age_32_38,TUR,70186,70,EMPLOYEE,,,,,,,,@gmail.com,False,True,DEU       ,,true,True,,NULL,NULL,False,12+,,Stuttgart,false
age_32_38,ITA,20123,20,,,,,,,,,@hotmail.com,False,False,ITA       ,,true,False,ITA,True,NULL,True,12+,,Milano,false
age_18_24,LTU,06138,06,STUDENT,STANDARD,,,,,,,@mail.ru_TEMP2020,False,True,LTU       ,,true,False,,NULL,True,True,0-2,,Vilnius,false
age_25_31,GBR,OL4 4HG,OL,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Oldham,false
age_25_31,DEU,32107,32,,STANDARD,,,,,,,@live.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,3-5,2,Bad Salzuflen,false
age_39_45,POL,63667,63,,,,,,,,,@wp.pl,False,False,DEU       ,,true,False,DEU,True,NULL,False,12+,,Nidda,false
age_32_38,AUT,1230,12,FREELANCER,BUSINESS_CARD,COMMERCE,,,,,,@nikimotion.com,False,False,AUT       ,,true,False,AUT,True,True,True,0-2,,Wien,false
age_18_24,DEU,22609,22,STUDENT,STANDARD,,FAMILY_INCOME,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,2,Hamburg,false
age_25_31,FRA,59000,59,,,,,,,,,@yahoo.fr,False,True,FRA       ,,true,False,FRA,True,NULL,False,12+,,Lille,false
age_32_38,DEU,89415,89,,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,True,12+,,Lauingen,false
age_25_31,FRA,13003,13,FREELANCER,,OTHER_SERVICE_ACTIVITIES,EMPLOYMENT,,,,,@outlook.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Marseille,false
age_25_31,FRA,91000,91,,STANDARD,,,,,,,@icloud.com,False,False,FRA       ,DZA,false,False,FRA,True,True,True,0-2,,Évry,false
age_39_45,BLR,12099,12,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,BLR,false,False,DEU,True,True,False,0-2,3,Berlin,false
age_46_52,FRA,85540,85,,STANDARD,CONSTRUCTION,EMPLOYMENT,,,,,@orange.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Moutiers-les-Mauxfaits,false
age_32_38,ESP,46760,46,UNEMPLOYED,STANDARD,,FAMILY_INCOME,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,2,Tavernes de la Valldigna,false
age_25_31,ITA,70174,70,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,BRA,False,True,False,0-2,,Stuttgart,false
age_25_31,ESP,41006,41,,,,,,,,,@gmail.com,False,False,ESP       ,,true,False,,NULL,NULL,True,12+,,Seville,false
age_53_59,FRA,67100,67,EMPLOYEE,,OTHER,,,,,,@free.fr,False,False,FRA       ,,true,False,,NULL,True,True,12+,,Strasbourg,false
age_18_24,CHN,15706,15,STUDENT,STANDARD,,FAMILY_INCOME,,,,,@gmail.com,False,False,ESP       ,CHN,false,False,ESP,True,True,False,0-2,3,Santiago de Compostela,false
age_46_52,NLD,2063 JV,20,,STANDARD,,,,,,,@gmail.com,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,2,Spaarndam Gem. Haarlem,false
age_32_38,ITA,4051,40,,STANDARD,,,,,,,@me.com,False,False,ITA       ,,true,False,CHE,False,True,True,0-2,,Basel,false
age_53_59,ITA,37021,37,ITA_SELF_EMPLOYED,BUSINESS_CARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Bosco chiesanuova,false
age_25_31,DEU,20255,20,,METAL_CARD_MONTHLY,,,,,,,@web.de,False,False,DEU       ,,true,False,DEU,True,False,True,0-2,,Hamburg,false
age_18_24,ITA,27010,27,ITA_STUDENT,STANDARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Siziano,false
age_46_52,VEN,10123,10,ITA_SELF_EMPLOYED,,,SALARY,,,,,@onenext.org,False,False,ITA       ,VEN,false,False,ITA,True,NULL,False,12+,,torino,false
age_25_31,DZA,91800,91,,,,,,,,,@outlook.fr,False,False,FRA       ,,true,False,FRA,True,NULL,False,12+,,Brunoy,false
age_>60,ITA,26841,26,,,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,NULL,True,12+,,Casalpusterlengo,false
age_32_38,GBR,KT5 8BF,KT,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Surbiton,false
age_46_52,POL,96-321,96,FREELANCER,,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,,@gmail.com,False,False,POL       ,POL,true,False,POL,True,NULL,True,12+,,Skuły,false
age_32_38,AUT,5600,56,FREELANCER,BUSINESS_CARD,REAL_ESTATE,,,,,,@sbg.at,False,False,AUT       ,AUT,true,False,AUT,True,True,True,0-2,,St. Johann im Pongau,false
age_25_31,DEU,29633,29,,BUSINESS_CARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,,NULL,NULL,True,0-2,,Munster,false
age_39_45,DEU,51674,51,FREELANCER,BUSINESS_CARD,SPECIALIST_SERVICES,,,,,,@online.de_TEMP8321,False,False,DEU       ,,true,False,,NULL,True,True,0-2,,Wiehl,false
age_53_59,DEU,61118,61,FREELANCER_OTHER,STANDARD,,,,,,,@koppers.net,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Bad Vilbel,false
age_39_45,ITA,23868,23,,STANDARD,,,,,,,@dc80.it,False,False,ITA       ,ITA,true,False,ITA,True,False,True,0-2,,Valmadrera,false
age_32_38,EGY,67655,67,,STANDARD,,,,,,,@googlemail.com,False,False,DEU       ,,true,False,DEU,True,True,False,0-2,,Kaiserslautern,false
age_32_38,ITA,20133,20,FREELANCER,,HOTEL_AND_GASTRONOMY,,,,,,@gmail.com,False,False,ITA       ,,true,False,,NULL,NULL,True,12+,,Milano,false
age_32_38,GBR,HG2 8at,HG,,,,,,,,,@outlook.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Harrogate,false
age_25_31,ESP,28935,28,IT_TELECOMMUNICATIONS,STANDARD,ENERGY_UTILITIES_AND_TELECOMMUNICATION,EMPLOYMENT,,,,,@gmail.com,False,False,ESP       ,PER,false,False,ESP,True,True,True,0-2,2,Móstoles,false
age_25_31,AUT,1220,12,FREELANCER,BUSINESS_CARD,,FAMILY_INCOME,,,,,@gmail.com,False,False,AUT       ,AUT,true,False,AUT,True,False,True,0-2,3,Wien,false
age_25_31,FRA,75020,75,STUDENT,STANDARD,,GOVERNMENT_PAYMENTS,,,,,@hotmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Paris,false
age_>60,DEU,79365,79,,STANDARD,,,,,,,@gmx.net,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,3,Rheinhausen,false
age_>60,ITA,82100,82,ITA_UNEMPLOYED,,,REDEPLOYMENT_OF_SAVINGS,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,NULL,True,12+,,Benevento,false
age_25_31,FRA,93100,93,,METAL_CARD_MONTHLY,,,,,,,@hotmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Montreuil,false
age_25_31,ITA,10070,10,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Varisella,false
age_18_24,FRA,69540,69,FREELANCER,BUSINESS_BLACK,,GAMBLING_WINNINGS,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Irigny,false
