age,nationality,name_email,zip_code,zip_short,occupation,product_type,industry,income_source,income_range,funds_origin,second_nationality,purpose_of_account,email_domain,pep,phone_country_unsupported,tnc_country,birth_country,tnc_like_birth,care_of_address,phone_country,phone_tnc_country,ip_tnc_country,nat_tnc_country,su_kyci_day,device_token_no,address,is_fraudster
age_53_59,FRA,true,66240,66,FREELANCER,BLACK_CARD_MONTHLY,,,,,,,@yahoo.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Saint-Estève,true
age_18_24,FRA,false,69100,69,FREELANCER,BUSINESS_BLACK,VALET_SERVICE,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Villeurbanne,true
age_18_24,FRA,true,93210,93,FREELANCER,BUSINESS_BLACK,RETAIL_TRADE,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Saint-Denis,true
age_32_38,DEU,true,42799,42,FREELANCER,BUSINESS_CARD,MANUFACTURE_CHEMICAL_PRODUCTS,,,,,,@emailn.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,,Leichlingen (Rheinland),true
age_18_24,UKR,false,28040,28,,STANDARD,CONSTRUCTION,GRANTS,,,,,@gmail.com,False,True,ESP       ,UKR,false,False,GBR,False,True,False,0-2,2,Madrid,true
age_25_31,FRA,true,95140,95,FREELANCER,BUSINESS_BLACK,HEALTHCARE,,,,,,@hotmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Garges-lès-Gonesse,true
age_39_45,NGA,true,BR1 4JW,BR,,STANDARD,,,,,,,@yahoo.co.uk,False,True,GBR       ,,true,False,GBR,True,True,False,12+,,Bromley,true
age_32_38,RUS,false,25250,25,,STANDARD,,,,,,,@yandex.ru,False,False,SWE       ,RUS,false,False,SWE,True,True,False,0-2,,Helsingborg,true
age_25_31,CMR,false,26389,26,FREELANCER,BUSINESS_CARD,METAL_PRODUCTION,,,,,,@gmx.de,False,False,DEU       ,,true,False,DEU,True,True,False,3-5,,Wilhelmshaven,true
age_46_52,FRA,true,91390,91,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,3-5,,MORSANG SUR ORGE,true
age_25_31,ITA,true,40121,40,ITA_SELF_EMPLOYED,BUSINESS_CARD,,FAMILY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Bologna,false
age_25_31,PAK,true,78098,78,FREELANCER,,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,,@live.de,False,False,DEU       ,UZB,false,False,DEU,True,NULL,False,12+,,Triberg im Schwarzwald,false
age_53_59,GBR,true,LL13 7UT,LL,,,,,,,,,@outlook.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Wrexham,false
age_32_38,FRA,true,74600,74,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Seynod,false
age_46_52,ESP,true,28320,28,,,,,,,,,@hotmail.es,False,False,ESP       ,ESP,true,False,ESP,True,NULL,True,12+,,Pinto Madrid,false
age_39_45,FRA,false,30640,30,FREELANCER,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,0-2,3,Beauvoisin,false
age_46_52,ESP,false,11520,11,,,,,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,NULL,True,12+,,Rota,false
age_18_24,ITA,true,23857,23,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Valgreghentino,false
age_32_38,AUT,false,1090,10,,STANDARD,,,,,,,@icloud.com,False,False,AUT       ,,true,False,AUT,True,True,True,0-2,,Wien,false
age_32_38,MLI,false,93100,93,,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,,@hotmail.fr,False,False,FRA       ,MLI,false,True,FRA,True,NULL,False,12+,,Montreuil,false
age_>60,FRA,true,91170,91,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,False,0-2,,VIRY CHATILLON,false
age_39_45,ITA,true,25040,25,,,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,NULL,True,12+,,corte franca (BS),false
age_39_45,FRA,true,91360,91,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Épinay-sur-Orge,false
age_>60,GBR,true,Tq4 7rf,Tq,,,,,,,,,@yahoo.co.uk,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Paignton.  Devon,false
age_18_24,FRA,true,33700,33,,BLACK_CARD_MONTHLY,,,,,,,@yahoo.fr,False,False,FRA       ,FRA,true,True,FRA,True,True,True,0-2,,mérignac,false
age_18_24,COL,true,31007,31,STUDENT,,,,,,,,@gmail.com,False,False,ESP       ,COL,false,False,ESP,True,NULL,False,12+,,Pamplona,false
age_46_52,ESP,true,0191,01,,STANDARD,,,,,,,@gmail.com,False,False,NOR       ,ESP,false,False,ESP,False,True,False,0-2,,Oslo,false
age_18_24,AUT,true,5081,50,,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,FAMILY_INCOME,,,,,@gmx.at,False,False,AUT       ,AUT,true,False,AUT,True,True,True,0-2,2,Anif,false
age_32_38,ESP,false,07006,07,INDUSTRY_ENGINEERING,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,True,True,0-2,,Palma,false
age_>60,GBR,true,NE3 1DL,NE,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,3-5,,Newcastle upon Tyne,false
age_25_31,ITA,true,10115,10,,STANDARD,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,ONLINE_PURCHASES,@lucapizzagalli.com,False,False,DEU       ,ITA,false,False,ITA,False,True,False,0-2,2,Berlin,false
age_53_59,GBR,false,DD2 4ET,DD,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,DUNDEE,false
age_25_31,SWE,true,121 30,12,,STANDARD,,,,,,,@gmail.com,False,False,SWE       ,SWE,true,True,SWE,True,False,True,0-2,,Enskededalen,false
age_>60,NLD,true,3630,36,,STANDARD,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,,@proxton.com,False,False,BEL       ,NLD,false,False,BEL,True,False,False,0-2,2,Maasmechelen,false
age_32_38,FRA,false,83490,83,,,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,EMPLOYMENT,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Le Muy,false
age_32_38,FRA,false,94110,94,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,3-5,,Arceuil,false
age_46_52,COL,false,78560,78,,SMART,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,COL,false,False,FRA,True,True,False,0-2,2,Le Port-Marly,false
age_18_24,FRA,true,63300,63,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Thiers,false
age_25_31,NLD,true,IG11 9AF,IG,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,NLD,False,False,False,0-2,,Barking,false
age_25_31,DEU,true,68159,68,,,,,,,,,@web.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,1,Mannheim,false
age_32_38,FRA,false,95410,95,,SMART,CONSTRUCTION,EMPLOYMENT,,,,SALARY_OR_PENSION,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Groslay,false
age_18_24,ITA,true,80019,80,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,NULL,True,12+,,Qualiano,false
age_18_24,CIV,true,10100,10,,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,FRA       ,CIV,false,False,FRA,True,NULL,False,12+,,Romilly-sur-Seine,false
age_46_52,FRA,true,34280,34,FREELANCER,,LEGAL_TAX_AUDIT_AND_ACCOUNTING_SERVICES,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,La Grande-Motte,false
age_46_52,DEU,true,61206,61,FREELANCER,BUSINESS_CARD,COMMERCE,,,,,,@inbox.eu,False,True,DEU       ,,true,False,ROU,False,False,True,0-2,,Wöllstadt,true
age_32_38,DEU,true,39110,39,FREELANCER,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,ONLINE_PURCHASES,@gmail.com,False,True,DEU       ,DEU,true,False,DEU,True,True,True,3-5,1,Magdeburg,true
age_39_45,FRA,false,45000,45,FREELANCER_OTHER,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Orléans,true
age_25_31,GBR,false,SE17 2QP,SE,,,,,,,,,@gmail.com,False,True,GBR       ,GBR,true,False,GBR,True,True,False,0-2,,London,true
age_25_31,ARG,false,2450,24,,STANDARD,,,,,,,@gmail.com,False,False,DNK       ,ARG,false,False,DNK,True,True,False,0-2,2,København,true
age_32_38,PYF,false,95230,95,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,NULL,False,12+,,Soisy-sous-Montmorency,true
age_25_31,FRA,true,75020,75,FREELANCER,,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,NULL,False,0-2,2,Paris,true
age_25_31,UKR,false,12167,12,FREELANCER,,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,,@vusra.com,False,True,DEU       ,UKR,false,False,RUS,False,NULL,False,12+,,Berlin,true
age_46_52,FRA,true,92230,92,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,False,0-2,,Gennevilliers,true
age_39_45,BRA,true,lnkgcdn,ln,EMPLOYEE,,,,,,,,@gmail.com,False,True,DEU       ,,true,False,DEU,True,True,False,12+,2,iphrewnslb,true
age_39_45,ITA,true,1400,14,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,True,CHE       ,CIV,false,False,CHE,True,True,False,0-2,,Yverdon-les-Bains,true
age_25_31,ITA,true,42011,42,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@gmail.com,False,True,ITA       ,BRA,false,False,PRT,False,False,True,0-2,2,Bagnolo in piano,true
age_39_45,BRA,true,3532,35,,STANDARD,,,,,,,@gmail.com,False,True,AUT       ,,true,False,BRA,False,False,False,0-2,,Rastenfeld,true
age_25_31,ITA,false,80147,80,ITA_SELF_EMPLOYED,STANDARD,,FAMILY,,,,,@outlook.it,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Napoli,true
age_18_24,ESP,false,57019,57,,,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,True,GRC       ,ESP,false,False,USA,False,NULL,False,12+,,Agia Triada,true
age_46_52,PRT,false,4401AC,44,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,True,NLD       ,,true,False,FRA,False,False,False,0-2,,Yerseke,true
age_39_45,FRA,true,29000,29,,,,,,,,,@gmail.com,False,True,FRA       ,ESP,false,False,FRA,True,NULL,True,0-2,,quimper,true
age_25_31,IRL,true,RM6 4NA,RM,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,Romford,true
age_32_38,FRA,true,13012,13,,,,,,,,,@laposte.net,False,True,FRA       ,,true,False,FRA,True,True,False,0-2,,Marseille,true
age_25_31,FRA,true,91800,91,FREELANCER,METAL_CARD_MONTHLY,TRAVEL_AGENCIES_AND_REAL_ESTATE_AGENTS,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Brunoy,true
age_25_31,SEN,true,75018,75,,,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,SEN,false,False,FRA,True,NULL,False,12+,,Paris,true
age_>60,ITA,false,10155,10,FREELANCER,BUSINESS_BLACK,WHOLESALE_TRADE,,,,,,@libero.it,False,False,ITA       ,,true,False,ITA,True,True,True,9-11,,Torino,true
age_>60,ESP,false,47170,47,UNEMPLOYED,,,,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,,Valladolid,false
age_39_45,DEU,false,15232,15,FREELANCER,,OTHER_MANUFACTURING_INDUSTRY,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,True,12+,,Frankfurt (Oder),false
age_>60,ARG,true,75010,75,,SMART,EDUCATION_AND_SCIENCE,GOVERNMENT_PAYMENTS,,,,PERSONAL_PROJECTS,@gmail.com,False,True,FRA       ,ARG,false,True,ARG,False,False,False,0-2,3,Paris,false
age_18_24,ESP,true,24005,24,STUDENT,STANDARD,,PENSION,,,,,@hotmail.es,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,3,Castilla y León,false
age_32_38,DEU,true,08922,08,FINANCIAL_SERVICES,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,DEU,false,False,IRL,False,False,False,0-2,4+,Santa Coloma de Gramenet,false
age_>60,NLD,false,2553TJ,25,FREELANCER,,MANAGEMENT_CONSULTANCY,,,,,,@gmail.com,False,False,NLD       ,,true,False,NLD,True,NULL,True,12+,,Den Haag,false
age_32_38,ITA,true,08006,08,FREELANCER,,MEDIA_TECHNOLOGY_AND_CONSULTING,FAMILY_INCOME,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,True,ESP       ,ARG,false,False,ARG,False,NULL,False,6-8,,Barcelona,false
age_32_38,FRA,true,74200,74,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Thonon-les-Bains,false
age_25_31,ESP,true,28015,28,STUDENT,,,,,,,,@hotmail.com,False,False,ESP       ,,true,False,,NULL,NULL,True,12+,,Madrid,false
age_46_52,FRA,true,75016,75,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Paris,false
age_25_31,ITA,true,30035,30,ITA_STUDENT,STANDARD,,LOTTERY_WINNING,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Mirano,false
age_25_31,ROU,true,10072,10,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@mail.ru,False,False,ITA       ,ROU,false,False,ITA,True,True,False,0-2,1,Caselle Torinese,false
age_25_31,MLI,false,86916,86,FREELANCER,,,,,,,,@gmail.com,False,False,DEU       ,GHA,false,False,DEU,True,NULL,False,12+,,Kaufering,false
age_>60,FRA,true,91080,91,,BLACK_CARD_MONTHLY,,,,,,,@wanadoo.fr,False,False,FRA       ,COD,false,False,FRA,True,True,True,0-2,2,Evry-Courcouronnes,false
age_53_59,FRA,false,95320,95,,STANDARD,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Saint-Leu-la-Foret,false
age_25_31,BRA,false,1250-248,12,STUDENT,METAL_CARD_MONTHLY,,FAMILY_INCOME,,,,,@hotmail.com,False,False,PRT       ,BRA,false,False,PRT,True,True,False,0-2,1,Lisboa,false
age_46_52,AUT,true,1220,12,,,,,,,,,@gmx.at,False,False,AUT       ,,true,False,AUT,True,False,True,0-2,,Wien,false
age_46_52,POL,true,00197,00,ITA_EMPLOYEE_PUBLIC_SECTOR,STANDARD,,SALARY,,,,,@msz.gov.pl,False,False,ITA       ,POL,false,False,ITA,True,True,False,0-2,2,Roma,false
age_18_24,ITA,true,80069,80,,,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Vico Equense,false
age_39_45,SRB,true,93100,93,,,CONSTRUCTION,EMPLOYMENT,,,,SALARY_OR_PENSION,@outlook.fr,False,False,FRA       ,SRB,false,False,FRA,True,NULL,False,12+,,Montreuil,false
age_53_59,ITA,true,23851,23,ITA_EMPLOYEE_PRIVATE_SECTOR,STANDARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Galbiate,false
age_25_31,ITA,true,05012,05,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@icloud.com,False,False,ITA       ,ITA,true,False,ITA,True,NULL,True,12+,,Attigliano,false
age_32_38,ITA,true,52020,52,ITA_SELF_EMPLOYED,STANDARD,,LOTTERY_WINNING,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,ponticino,false
age_46_52,ITA,true,04100,04,OTHER,SMART,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,12+,,Latina,false
age_18_24,DZA,true,75017,75,STUDENT,,,FAMILY_INCOME,,,,,@gmail.com,False,False,FRA       ,DZA,false,False,FRA,True,True,False,0-2,2,paris,false
age_46_52,FRA,true,75019,75,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,PARIS,false
age_25_31,UKR,false,04-285,04,,,,,,,,,@gmail.com,False,False,POL       ,,true,False,POL,True,NULL,False,12+,,Warszawa,false
age_>60,ESP,true,06700,06,PENSIONER,STANDARD,,PENSION,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,False,True,0-2,2,Villanueva de la Serena,false
age_25_31,DEU,false,06124,06,UNEMPLOYED,FLEX_ACCOUNT_MONTHLY,,GOVERNMENT_PAYMENTS,,,,,@hotmail.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,4+,Halle (Saale),false
age_39_45,BEL,true,3390,33,,STANDARD,,,,,,,@gmail.com,False,False,BEL       ,,true,False,BEL,True,True,True,0-2,,Tielt-Winge,false
age_18_24,AUT,true,7093,70,FREELANCER,,HEALTHCARE,,,,,,@yahoo.com,False,False,AUT       ,,true,False,AUT,True,NULL,True,12+,,Jois,false
age_46_52,GBR,false,PA2 9EP,PA,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Paisley,false
age_18_24,DEU,true,20149,20,FREELANCER,BUSINESS_BLACK,CONSTRUCTION,,,,,,@gmx.de,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Hamburg,true
age_32_38,FRA,true,89340,89,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Champigny,true
age_39_45,ITA,true,20021,20,EMPLOYEE,STANDARD,,,,,,,@hotmail.it,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Baranzate,true
age_32_38,GBR,false,SK177DN,SK,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Buxton,true
age_25_31,FRA,false,94110,94,STUDENT,BUSINESS_BLACK,LEGAL_TAX_AUDIT_AND_ACCOUNTING_SERVICES,FAMILY_INCOME,,,,,@hotmail.com,False,False,FRA       ,COD,false,False,FRA,True,True,True,0-2,2,Arcueil,true
age_39_45,PRT,false,94190,94,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,False,12+,,Villeneuve-saint-georges,true
age_18_24,FRA,false,78820,78,FREELANCER,BUSINESS_BLACK,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Juziers,true
age_46_52,ROU,false,36100,36,,BUSINESS_METAL,CONSTRUCTION,EMPLOYMENT,,,,,@icloud.com,False,True,GRC       ,ROU,false,False,GBR,False,False,False,0-2,2,Karpenisi,true
age_25_31,CAF,false,90000,90,UNEMPLOYED,,,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,True,FRA       ,CAF,false,False,FRA,True,NULL,False,12+,,Belfort,true
age_32_38,BRA,true,1050,10,FREELANCER,BUSINESS_BLACK,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,BEL       ,BRA,false,False,BEL,True,True,False,0-2,2,Ixelles,true
age_25_31,EST,false,11622,11,,METAL_CARD_MONTHLY,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,EST       ,EST,true,False,EST,True,True,True,0-2,1,Tallinn,true
age_25_31,FRA,true,75018,75,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,NULL,True,0-2,,Paris,true
age_18_24,RUS,false,3715,37,,STANDARD,,,,,,,@gmail.com,False,True,NOR       ,RUS,false,False,UKR,False,False,False,0-2,2,Skien,true
age_25_31,DEU,false,13351,13,,,,,,,,,@hotmail.com,False,True,DEU       ,,true,False,DEU,True,True,True,0-2,,Berlin,true
age_18_24,POL,false,1030,10,FREELANCER,,LOGISTICS_WHOLESALE_AND_RETAIL,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,True,AUT       ,POL,false,False,POL,False,NULL,False,12+,,VIEN,true
age_25_31,ITA,true,10040,10,FREELANCER,BUSINESS_CARD,FINANCIAL_SERVICES,,,,,,@gmail.com,False,False,ITA       ,,true,False,,NULL,True,True,0-2,,Leini,true
age_53_59,FRA,false,38150,38,FREELANCER,BUSINESS_BLACK,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,12+,,Roussillon,true
age_>60,NCL,true,93350,93,FREELANCER,,OTHER_SERVICE_ACTIVITIES,PENSION,,,,,@gmail.com,False,True,FRA       ,FRA,true,True,FRA,True,NULL,True,12+,,Le Bourget,true
age_18_24,FRA,true,13010,13,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Marseille,true
age_25_31,FRA,true,95470,95,EMPLOYEE,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,True,True,0-2,,Fosses,true
age_>60,NLD,false,6833DB,68,,STANDARD,,,,,,,@hotmail.com,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,,Arnhem,false
age_25_31,FRA,true,75011,75,FREELANCER,,EDUCATION_AND_TEACHING,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Paris,false
age_32_38,FRA,false,69002,69,EMPLOYEE,BLACK_CARD_MONTHLY,,,,,,,@hotmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Lyon,false
age_18_24,DEU,true,36272,36,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Niederaula,false
age_39_45,FRA,true,01170,01,,STANDARD,,,,,,,@orange.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Cessy,false
age_32_38,FRA,true,40390,40,FREELANCER,,PUBLIC_SERVICES_AND_HOSPITALITY,SALARY,BETWEEN_1001_AND_2500_EURO,OCEANIA,,TRAVEL_OR_RELOCATION,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,6-8,,Saint Martin de Hinx,false
age_32_38,PHL,true,08001,08,DOMESTIC_SOCIAL_SERVICES,,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@icloud.com,False,False,ESP       ,PHL,false,False,ESP,True,True,False,0-2,2,Barcelona,false
age_25_31,DEU,true,48165,48,,STANDARD,,,,,,,@gmx.net_TEMP8505,False,False,DEU       ,,true,False,,NULL,NULL,True,0-2,,Münster,true
age_39_45,FRA,true,94400,94,,,VEHICLE_TRADE_AND_SERVICES,ASSET_SALES,,,,PERSONAL_PROJECTS,@gmail.com,False,True,FRA       ,DZA,false,False,FRA,True,NULL,False,0-2,1,Vitry-sur-Seine,true
age_18_24,ESP,true,07014,07,STUDENT,,,FAMILY_INCOME,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,True,ESP       ,ESP,true,False,ESP,True,True,True,0-2,1,Palma,true
age_39_45,DEU,true,45128,45,,STANDARD,,,,,,,@web.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,,Essen,true
age_46_52,FRA,false,92410,92,,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,DAY_TO_DAY_EXPENSES,@icloud.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Ville-d'Avray,true
age_25_31,COL,false,80538,80,FREELANCER,BLACK_CARD_MONTHLY,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,COL,false,False,COL,False,False,False,0-2,1,München,true
age_18_24,NLD,true,2512 CC,25,,STANDARD,,,,,,,@hotmail.com,False,False,NLD       ,BEL,false,False,NLD,True,True,True,0-2,,Den Haag,true
age_>60,ITA,true,00067,00,FREELANCER,BUSINESS_CARD,REAL_ESTATE,,,,,,@hotmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Morlupo,true
age_18_24,ITA,true,64015,64,,,,,,,,,@gmail.com,False,True,ITA       ,,true,False,ITA,True,False,True,3-5,,Nereto,true
age_39_45,GBR,true,Ub35bd,Ub,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,London,true
age_39_45,FRA,true,49100,49,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Angers,true
age_39_45,GBR,false,SL13uu,SL,,,,,,,,,@hotmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Slough,true
age_25_31,ITA,false,60127,60,ITA_EMPLOYEE_PRIVATE_SECTOR,STANDARD,,DIVESTMENT_OF_FINANCIAL_PRODUCTS,,,,,@gmail.com,False,False,ITA       ,NGA,false,False,ITA,True,True,False,0-2,1,Ancona,true
age_39_45,CIV,true,93400,93,,,,,,,,,@yahoo.com,False,True,FRA       ,CIV,false,False,FRA,True,True,False,0-2,2,SAINT OUEN,true
age_32_38,BRA,false,41100,41,,,,,,,,,@gmail.com,False,True,IRL       ,BRA,false,False,ESP,False,False,False,0-2,,Sevilla,true
age_32_38,ITA,false,49000,49,,,,,,,,,@gmail.com,False,True,FRA       ,ESP,false,True,FRA,True,True,False,0-2,2,Angers,true
age_18_24,GBR,true,B12 0TA,B1,,STANDARD,,,,,,,@hotmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,6-8,,Birmingham,true
age_18_24,FRA,true,93390,93,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Clichy-sous-Bois,true
age_18_24,NGA,false,13001,13,UNEMPLOYED,STANDARD,,FAMILY_INCOME,,,,,@gmail.com,False,False,FRA       ,NGA,false,False,FRA,True,True,False,0-2,2,Marseille,true
age_32_38,NLD,true,2729PM,27,,STANDARD,,,,,,,@live.nl,False,False,NLD       ,,true,False,NLD,True,True,True,0-2,,Zoetermeer,true
age_53_59,ESP,true,64800,64,,,,,,,,,@mail.fr,False,True,FRA       ,ESP,false,True,FRA,True,True,False,0-2,2,LESTELLE BETHARRAM,true
age_32_38,FRA,false,38090,38,FREELANCER,,EDUCATION_AND_TEACHING,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Villefontaine,true
age_18_24,FRA,false,70360,70,WITHOUT,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Scey-sur-Saône-et-Saint-Albin,true
age_18_24,GBR,true,SE16,SE,,,,,,,,,@hotmail.com,False,True,GBR       ,,true,False,GBR,True,False,True,0-2,,London,true
